pid,name,cpu_usage,memory_usage,read_bytes,write_bytes,status,create_time,nice,n_threads,cores
28692,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 06:34,0,1,2
28689,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:05,0,1,2
28681,xrdp,0,0.00B,0.00B,36.00KB,zombie,11-04-2021 06:33,0,1,2
28643,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:04,0,1,2
28634,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:04,0,1,2
28563,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 06:29,0,1,2
28700,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 14:06,0,1,2
28562,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 06:29,0,1,2
28775,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 06:36,0,1,2
28786,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 06:37,0,1,2
28908,xrdp,0,0.00B,0.00B,36.00KB,zombie,11-04-2021 06:41,0,1,2
28899,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:14,0,1,2
28897,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:14,0,1,2
28887,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:14,0,1,2
28886,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:14,0,1,2
28885,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:14,0,1,2
28876,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 06:40,0,1,2
28776,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 06:36,0,1,2
28858,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:12,0,1,2
28847,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:12,0,1,2
28846,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:12,0,1,2
28843,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:12,0,1,2
28842,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:11,0,1,2
28834,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 14:11,0,1,2
28823,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 06:39,0,1,2
28808,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:10,0,1,2
28848,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:12,0,1,2
28007,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:47,0,1,2
28554,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 06:29,0,1,2
28520,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 14:02,0,1,2
28220,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 13:52,0,1,2
28122,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:51,0,1,2
28120,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:51,0,1,2
28108,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:50,0,1,2
28107,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:50,0,1,2
28105,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:50,0,1,2
28094,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 13:50,0,1,2
28231,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:52,0,1,2
28092,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:50,0,1,2
28080,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:50,0,1,2
28049,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:49,0,1,2
28044,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 06:24,0,1,2
28032,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:48,0,1,2
28022,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 06:23,0,1,2
28020,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 06:23,0,1,2
28019,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:48,0,1,2
28091,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:50,0,1,2
28538,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:03,0,1,2
28242,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:53,0,1,2
28264,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:53,0,1,2
28519,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:02,0,1,2
28513,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 06:27,0,1,2
28500,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:01,0,1,2
28492,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:01,0,1,2
28478,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:00,0,1,2
28470,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 14:00,0,1,2
28469,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 14:00,0,1,2
28251,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:53,0,1,2
28462,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 06:25,0,1,2
28394,xrdp,0,0.00B,0.00B,36.00KB,zombie,11-04-2021 06:25,0,1,2
28386,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:58,0,1,2
28384,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:58,0,1,2
28374,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:57,0,1,2
28333,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:55,0,1,2
28332,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 13:55,0,1,2
28278,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:54,0,1,2
28402,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 13:58,0,1,2
14608,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 06:42,0,1,2
32758,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 16:02,0,1,2
14598,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 00:04,0,1,2
5147,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:00,0,1,2
5087,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 01:59,0,1,2
5086,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:59,0,1,2
5075,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:58,0,1,2
5066,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 18:29,0,1,2
5062,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:58,0,1,2
5060,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:58,0,1,2
5043,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:28,0,1,2
5041,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:57,0,1,2
5040,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 01:57,0,1,2
5033,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:28,0,1,2
5032,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:28,0,1,2
5027,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:57,0,1,2
5011,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:27,0,1,2
5010,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:27,0,1,2
5148,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:00,0,1,2
5009,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:56,0,1,2
5157,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:32,0,1,2
5160,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:32,0,1,2
5320,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:39,0,1,2
5310,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:38,0,1,2
5306,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 18:38,0,1,2
5298,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:38,0,1,2
5288,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:37,0,1,2
5287,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:37,0,1,2
5286,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:37,0,1,2
5260,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:36,0,1,2
5240,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 18:35,0,1,2
5195,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:34,0,1,2
5177,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:33,0,1,2
5175,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 02:01,0,1,2
5172,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:00,0,1,2
5171,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:00,0,1,2
5161,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:32,0,1,2
5159,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:00,0,1,2
5000,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:56,0,1,2
4996,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:55,0,1,2
4995,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:55,0,1,2
4881,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 01:52,0,1,2
4870,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:52,0,1,2
4869,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:52,0,1,2
4862,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:51,0,1,2
4856,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:22,0,1,2
4854,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:51,0,1,2
4853,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:51,0,1,2
4842,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 01:51,0,1,2
4837,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:50,0,1,2
4836,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:50,0,1,2
4825,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:50,0,1,2
4822,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:20,0,1,2
4820,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:20,0,1,2
4817,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:50,0,1,2
4787,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:49,0,1,2
4885,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:23,0,1,2
4886,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:23,0,1,2
4892,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:52,0,1,2
4893,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:52,0,1,2
4993,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:26,0,1,2
4986,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 01:55,0,1,2
4978,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:55,0,1,2
4977,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:55,0,1,2
4976,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:55,0,1,2
4970,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:25,0,1,2
4969,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:25,0,1,2
5328,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:39,0,1,2
4961,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:25,0,1,2
4932,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:54,0,1,2
4930,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 01:54,0,1,2
4929,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:54,0,1,2
4916,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:53,0,1,2
4907,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:53,0,1,2
4901,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:24,0,1,2
4899,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:24,0,1,2
4940,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:54,0,1,2
5329,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:39,0,1,2
5339,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:01,0,1,2
5340,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:39,0,1,2
5607,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:09,0,1,2
5604,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 02:09,0,1,2
5597,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 09:46,0,1,2
5596,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:09,0,1,2
5595,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:09,0,1,2
5594,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 09:46,0,1,2
5593,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 09:46,0,1,2
5586,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:09,0,1,2
5585,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:47,0,1,2
5581,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:46,0,1,2
5580,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:08,0,1,2
5579,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:08,0,1,2
5571,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 18:46,0,1,2
5569,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:46,0,1,2
5568,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:46,0,1,2
5608,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 09:46,0,1,2
5609,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 09:46,0,1,2
5617,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:48,0,1,2
5629,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 09:47,0,1,2
5705,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:51,0,1,2
5702,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 02:12,0,1,2
5694,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:50,0,1,2
5690,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:11,0,1,2
5689,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:11,0,1,2
5688,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:11,0,1,2
5679,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:11,0,1,2
5567,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 02:08,0,1,2
5676,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:11,0,1,2
5659,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:10,0,1,2
5653,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 09:48,0,1,2
5649,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:10,0,1,2
5647,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:10,0,1,2
5635,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:49,0,1,2
5631,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 09:47,0,1,2
5630,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 09:47,0,1,2
5666,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 02:11,0,1,2
4784,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:49,0,1,2
5566,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:46,0,1,2
5551,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:07,0,1,2
5428,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:42,0,1,2
5427,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 09:41,0,1,2
5419,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 09:41,0,1,2
5417,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:42,0,1,2
5413,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:04,0,1,2
5401,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:03,0,1,2
5400,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:03,0,1,2
5395,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 18:40,0,1,2
5390,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:03,0,1,2
5389,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:03,0,1,2
5379,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 02:02,0,1,2
5378,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:02,0,1,2
5377,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:02,0,1,2
5365,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:02,0,1,2
5362,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:02,0,1,2
5433,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:04,0,1,2
5439,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:43,0,1,2
5440,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:43,0,1,2
5448,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:43,0,1,2
5547,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:45,0,1,2
5537,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:45,0,1,2
5536,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:07,0,1,2
5535,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 18:45,0,1,2
5526,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:06,0,1,2
5516,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:06,0,1,2
5514,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:06,0,1,2
5565,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:08,0,1,2
5502,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:06,0,1,2
5493,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 09:44,0,1,2
5492,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 09:44,0,1,2
5491,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:05,0,1,2
5490,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:05,0,1,2
5488,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 09:44,0,1,2
5470,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 09:43,0,1,2
5449,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 09:42,0,1,2
5501,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:06,0,1,2
4775,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:49,0,1,2
4771,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 18:19,0,1,2
4770,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 18:19,0,1,2
3732,xrdp,0,0.00B,0.00B,28.00KB,zombie,10-04-2021 17:40,0,1,2
3731,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:40,0,1,2
3684,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:39,0,1,2
3664,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:38,0,1,2
3639,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:37,0,1,2
3638,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:37,0,1,2
3637,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:37,0,1,2
3633,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:37,0,1,2
3624,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:36,0,1,2
3616,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:36,0,1,2
3598,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:35,0,1,2
3568,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:34,0,1,2
3567,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:34,0,1,2
3566,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:34,0,1,2
3565,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 17:34,0,1,2
3758,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:42,0,1,2
3776,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:42,0,1,2
3786,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:43,0,1,2
3795,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:43,0,1,2
4023,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:51,0,1,2
4022,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:51,0,1,2
4011,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:50,0,1,2
4010,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:50,0,1,2
3963,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:49,0,1,2
3946,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 17:49,0,1,2
3926,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:48,0,1,2
3549,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:34,0,1,2
3901,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:46,0,1,2
3892,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:46,0,1,2
3891,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:46,0,1,2
3880,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:45,0,1,2
3872,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:45,0,1,2
3870,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:45,0,1,2
3807,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:44,0,1,2
3805,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:44,0,1,2
3900,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:46,0,1,2
4024,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 17:51,0,1,2
3548,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:34,0,1,2
3544,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:33,0,1,2
3412,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:25,0,1,2
3380,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:28,0,1,2
3377,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 17:28,0,1,2
3376,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:28,0,1,2
3368,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:24,0,1,2
3367,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:24,0,1,2
3366,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:28,0,1,2
3365,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:28,0,1,2
3362,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:27,0,1,2
3358,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:24,0,1,2
3353,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:27,0,1,2
3349,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 17:27,0,1,2
3328,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:23,0,1,2
3325,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:27,0,1,2
3319,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:26,0,1,2
3420,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 01:26,0,1,2
3423,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:26,0,1,2
3433,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:26,0,1,2
3444,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:26,0,1,2
3535,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:33,0,1,2
3534,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 17:33,0,1,2
3533,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:33,0,1,2
3513,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:32,0,1,2
3504,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:29,0,1,2
3501,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 01:28,0,1,2
3500,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:28,0,1,2
3545,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:33,0,1,2
3491,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:28,0,1,2
3483,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:28,0,1,2
3480,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 17:30,0,1,2
3473,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 01:28,0,1,2
3461,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 01:27,0,1,2
